,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,64709.18469,62636.01861,60915.82763,59255.95854,57660.76315,56131.36808,54666.51051,53264.22909,51920.36931,50636.15021,49401.60442,48205.46619,47047.48081,45929.06335,44851.02213,43810.40921,42797.97436,41810.79494,40856.25936,39935.1635,39053.12964,38206.72672,37383.63332,36587.13073,35823.49011,35092.92737,34391.90333,33716.14591,33066.13915,32438.53139,31837.25259,31260.33775,30706.11511,30175.74726,29664.33861,29173.70469,28702.36707,28245.40994,27806.79013,27393.95472,27005.70714,26637.63039,26287.79366,25953.65669,25634.40867,25323.62818,25021.35184,24727.29329,24443.65628,24171.47954,23906.01666,23646.21145,23394.64033,23151.16218,22918.21621,22695.23604,22482.6133,22283.33997,22098.33487,21937.56623,21805.64965,,
Timor-Leste,TLS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,17016.24363,16746.0311,16474.18376,16202.06929,15929.92771,15658.11744,15387.49707,15119.00117,14853.48121,14592.35549,14337.77458,14094.41456,13904.23931,13733.82952,13519.96313,13286.10821,13065.08688,12861.68096,12640.97028,12437.67913,12276.78738,12121.75763,11961.67024,11791.89424,11616.47942,11433.92403,11241.95171,11028.97741,10804.30594,10555.35426,10277.51158,10000.76695,9727.730129,9462.694063,9206.730608,8956.76331,8715.902942,9841.894723,11025.54329,10113.89365,9344.157314,8959.752552,8842.13744,8662.769914,8411.862826,8175.032267,7956.963627,7758.915433,7573.669261,7399.52099,7238.618891,7089.872658,6950.655003,6816.686319,6688.040172,6563.058489,6438.294647,6314.640511,6195.076667,6084.558701,,
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2256.21115,2198.248038,2140.863559,2084.700846,2029.989746,1975.682159,1921.627253,1868.967737,1817.664169,1768.094555,1720.611756,1674.771358,1629.991377,1585.90484,1540.613401,1495.263185,1452.034694,1409.991967,1368.373245,1326.676398,1280.873964,1237.075539,1198.744651,1160.92477,1124.785017,1090.311519,1057.732038,1027.839693,999.7595572,972.8015829,947.789609,925.3084795,906.1457164,888.3718546,870.4399715,853.4711632,837.002051,820.5912824,804.517267,788.8330324,773.5765175,759.9966116,746.3100211,731.155083,715.9591705,701.260763,687.7581154,675.023747,662.3024559,649.7099523,637.5831771,625.7126718,613.7269793,602.2925979,591.7886919,581.577263,571.6437096,561.8500657,552.2700085,543.5794353,535.2977104,,
Tonga,TON,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3440.681571,3384.293038,3303.537109,3224.610114,3149.587885,3078.853694,3009.274843,2941.098006,2875.47662,2809.671826,2748.02535,2687.719833,2624.902689,2562.617618,2501.077021,2441.306041,2382.804168,2326.662576,2271.554905,2216.803374,2165.071713,2114.572259,2064.01477,2014.795357,1967.158279,1921.045274,1876.599264,1833.618568,1791.730354,1751.364921,1712.568869,1674.494802,1637.035538,1590.301219,1556.804104,1524.342339,1493.054587,1462.823035,1433.635928,1405.740772,1378.8804,1353.053211,1328.598475,1303.382165,1281.517686,1260.692868,1240.915798,1222.037413,1203.353907,1185.166923,1167.728566,1151.238679,1136.3374,1121.842787,1108.296373,1095.156511,1082.286532,1069.808288,1057.687276,1045.925719,1035.479143,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18768.17119,18319.26048,17875.95482,17437.48987,17003.78718,16575.53141,16153.27332,15736.42265,15327.20434,14925.39894,14532.75353,14152.04,13773.67404,13394.09563,13019.77677,12657.28371,12302.04564,11938.97432,11571.884,11216.14345,10885.57861,10566.57338,10256.03094,9957.97993,9665.376425,9384.505356,9115.320935,8860.770596,8616.411045,8382.633825,8166.673112,7955.732552,7175.168509,6986.354495,6803.848852,6622.844456,6450.159586,6280.107786,6114.416038,5954.559622,5797.899917,5644.444743,5494.116292,5346.646274,5202.65512,5062.639221,4926.023721,4792.470372,4663.044919,4536.950767,4414.328801,4110.313215,3999.165079,3892.052325,3788.452273,3689.229875,3593.260931,3499.198277,3409.146471,3322.529347,3239.402758,,
Trinidad and Tobago,TTO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4362.674592,4281.87207,4206.085022,4136.036837,4072.382354,4014.980897,3962.82376,3915.546555,3873.033099,3830.099194,3783.545714,3735.950055,3689.607893,3645.100141,3601.200775,3557.024475,3512.045218,3466.833508,3423.240953,3382.866486,3345.16045,3308.821629,3273.701943,3234.049147,3191.690965,3154.356462,3121.776095,3092.783505,3066.583187,3042.376984,3019.641826,2998.90821,2980.577347,2964.864045,2951.739066,2940.64492,2930.794329,2920.800664,2909.589066,2896.873564,2882.859075,2868.435186,2854.212193,2966.410041,2958.525175,2946.620135,2934.462898,2931.06054,2914.137666,2891.524895,2875.986561,2864.480958,2854.29069,2845.146247,2836.261305,2830.537072,2825.205839,2815.280227,2809.636174,2807.924783,,
Tunisia,TUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,971.9021805,960.1440651,947.5662681,934.3257008,919.6768087,901.7070529,881.1229644,859.6489395,838.2125831,817.516325,797.2772081,777.3474828,757.5973743,737.9490891,718.4127035,699.5171247,681.456631,664.882025,649.7409787,635.0100171,620.7196975,607.2105053,594.7149054,581.0213899,566.1342665,551.951824,538.5118101,526.0557481,514.6191083,503.9336254,493.4233548,483.1551053,473.5880134,465.1576413,457.9065451,451.3454937,445.2690561,439.6506397,434.4465694,429.5983537,425.0392389,420.6983593,416.5164097,412.6433936,409.0499199,405.4546456,401.7544266,397.9081131,393.871528,389.6533339,385.3561007,381.0294735,376.5249147,372.0855809,367.9093906,363.8753251,360.0704451,356.5505085,353.2607483,350.3407408,348.172596,,
Turkiye,TUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7795.533661,7587.875538,7387.677764,7196.508951,7018.038523,6841.950816,6666.58424,6500.259266,6342.948293,6195.674409,6050.330595,5906.809643,5771.744099,5645.328998,5529.420585,5417.663167,5307.049272,5201.017493,5099.928379,4999.029373,4900.564947,4796.913476,4685.492991,4579.006819,4478.455718,4384.120661,4295.689531,4210.750785,4129.020204,4052.440508,3981.765479,3914.460046,3847.511949,3781.200988,3719.817267,3664.178286,3611.603627,3561.656822,3514.371294,3469.570741,3426.66709,3385.594029,3346.516446,3309.394071,3274.216796,3240.757641,3235.54887,3194.857692,3151.061937,3103.54563,3058.325267,3019.587666,2981.051648,2941.104677,2902.127514,2863.343031,2826.452176,2788.451007,2748.868241,2722.322614,2697.649853,,
Tuvalu,TUV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,8245.08637,8009.339653,7778.11771,7548.644272,7322.987695,7102.1172,6885.184386,6665.568435,6443.348393,6225.599264,6012.260287,5801.382221,5596.231498,5397.892123,5204.989528,5019.057181,4840.681363,4672.750068,4518.063055,4377.332525,4245.704371,4117.935516,3984.843553,3856.914709,3733.052442,3611.51159,3495.575475,3391.242021,3302.047871,3217.132672,3136.618089,3059.263618,2964.772991,2853.032549,2764.658722,2714.426615,2660.072305,2590.956611,2522.497525,2451.828932,2386.47896,2325.497441,2264.788564,2204.165095,2143.837402,2084.630954,2027.24658,1973.186834,1925.105071,1876.739,1824.921903,1773.114767,1720.460834,1668.27165,1614.733691,1560.641716,1509.355579,1462.468234,1419.520992,1377.663528,1336.932185,,
Uganda,UGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4960.432916,4819.43731,4679.814867,4542.086096,4407.176556,4274.973298,4145.001065,4017.043802,3894.213977,3778.482858,3672.936841,3582.650272,3499.566951,3413.612752,3326.157929,3239.930835,3155.424308,3072.774407,2999.500929,2937.689128,2876.85893,2811.088172,2742.253293,2669.829022,2595.901763,2521.402994,2444.50197,2367.872272,2292.67488,2219.70567,2148.061944,2076.121031,2005.640375,1939.449299,1887.188059,1836.888969,1784.403272,1732.116541,1676.894216,1624.989844,1576.03292,1527.442861,1479.956606,1436.225247,1394.685725,1354.448702,1315.193554,1277.032444,1240.018211,1204.045519,1169.256014,1135.786543,1103.657742,1071.559896,1039.128628,1005.176608,970.6952577,938.2706676,906.9844008,877.2491769,849.4709212,,
Ukraine,UKR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.060669,1052.528508,1058.069017,1066.47489,1075.62337,1084.925764,1093.693811,1102.519375,1111.858628,1122.042941,1131.944901,1140.429368,1148.406965,1157.914389,1165.429823,1170.776119,1176.868238,1181.801602,1186.068461,1189.862981,1192.381156,1194.534107,1198.545736,1203.453645,1207.887475,1212.693685,1218.786378,1225.603102,1233.21358,1243.83051,,
Upper middle income,UMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,16344.97934,16116.43102,15703.30448,15313.68082,14934.09158,14530.82792,14155.06099,13786.13537,13417.17729,13058.31544,12711.97259,12397.8095,12105.32535,11836.95566,11596.14667,11375.63341,11173.02992,10976.30156,10783.55653,10598.37053,10410.67762,10215.21277,10028.45122,9853.404866,9681.002646,9507.171148,9332.432648,9163.26934,9003.016329,8852.269849,8712.456747,8275.31719,8167.242331,8064.822689,7966.590094,7871.195772,7779.8858,7692.301848,7610.253674,7533.021605,7460.697662,7393.627932,7329.208375,7265.332683,7202.447312,7125.048312,7071.465771,7014.943085,6957.976882,6902.490995,6845.748837,6783.701664,6721.589531,6662.83901,6607.387025,6554.719137,6502.206206,6453.687787,6410.567002,6376.003101,6350.379849,,
Uruguay,URY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,35986.89172,35553.18363,35140.32883,34750.75193,34387.98524,34051.71873,33744.74843,33471.21149,33237.51412,33037.03911,32852.75197,32675.98606,32497.59528,32306.16999,32099.48752,31887.7551,31689.71847,31513.66418,31361.57894,31233.55961,31114.52778,30986.47215,30848.72814,30707.86628,30559.78432,30400.49854,30230.53901,30052.53326,29874.3947,29699.75226,29529.0028,29365.84427,29211.00197,29059.1944,28907.89606,28755.6716,28603.82615,28463.11526,28334.2271,28228.47059,28159.11181,28119.46932,28099.59569,28082.80346,28060.38522,28028.52465,27980.49135,27920.97456,27854.21911,27782.96741,27714.1118,27642.85314,27560.75098,27470.44841,27375.15874,27283.89425,27210.17767,27161.31286,27139.94971,27125.88056,27144.03266,,
United States,USA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,15340.98023,15106.8415,14890.98614,14685.57343,14503.12141,14336.58934,14181.32775,14040.43726,13903.89635,13742.85547,13570.19373,13425.69654,13298.161,13177.21436,13047.92729,12924.53047,12795.19068,12660.33201,12521.38366,12401.80438,12280.68646,12164.1688,12053.44922,11949.53885,11844.11829,11735.16343,11630.7385,11525.60951,11417.27339,11289.02385,11139.17646,10985.75516,10841.83919,10709.69802,10582.92461,10460.51508,10335.32974,10215.5488,10098.91055,9987.155943,9888.796483,9797.472783,9713.626135,9624.142798,9535.843366,9444.335515,9354.940439,9266.872464,9185.989356,9110.096103,9044.12516,8978.020233,8916.030097,8850.882539,8785.960088,8722.520482,8667.512166,8622.003207,8582.829481,8500.063553,8486.69984,,
Uzbekistan,UZB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.5274169,743.1341387,727.4089981,712.9894859,699.7265029,687.7405408,677.027059,667.5925257,659.2150887,651.2481346,643.3075932,635.5192486,627.752902,619.9497476,612.0069547,603.4863042,594.2947558,584.8386905,575.6458948,566.9045168,558.4052411,549.7229265,540.6479583,531.3934157,522.3022418,513.5267794,504.733966,495.6817294,486.5068487,477.1681188,,
St. Vincent and the Grenadines,VCT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1146.315741,1129.649921,1114.218543,1099.783343,1086.342502,1073.837034,1062.439574,1051.989312,1042.057438,1032.290032,1022.599448,1013.263621,1004.459802,996.1449192,988.1715861,980.4017686,972.9992703,966.3889909,959.5731818,951.7192809,943.672206,935.9965555,928.6171961,921.6080217,915.0721534,909.0826447,903.6852284,898.6986843,894.3583873,891.0908734,888.8177835,887.0359693,885.5983988,884.5878263,884.0247881,883.8528915,883.5483301,882.0986892,880.7080893,881.0495062,882.2465526,883.8528915,886.2498338,889.2841263,892.7455497,896.6117044,900.6737039,904.9118616,909.4298784,914.5031047,919.6586227,924.7699635,929.9297903,934.9289454,940.3003319,946.4050803,953.0526276,959.996928,965.9409231,972.374831,,
"Venezuela, RB",VEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,95199.63245,91927.82353,88812.68038,85841.83434,83008.60299,80300.42133,77713.85719,75251.01589,72914.81738,70689.74753,68563.10804,66533.4345,64588.40697,62717.41225,60911.51471,59163.8393,57472.03575,55838.08315,54265.20464,52758.45449,51315.40507,49932.16049,48604.6393,47328.32766,46101.59738,44913.0127,43761.97984,42658.00153,41604.38714,40601.17991,39645.6106,38737.40505,37874.29686,37053.76451,36271.35679,35521.84212,34800.75057,34108.23717,33448.85585,32821.36355,32225.88125,31648.46723,31089.84025,30560.91078,30053.23268,29568.75242,29114.59479,28694.97124,28306.89797,27938.6797,27582.46197,27238.43607,26912.09787,26607.98235,26329.58518,26165.48548,26337.0356,27006.54249,27817.99965,28301.14684,28507.86034,,
British Virgin Islands,VGB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,10758.15994,10482.21331,10196.57211,9928.30061,9680.132776,9452.243265,9240.757443,9045.514956,8856.614996,8665.895283,8467.046646,8276.004735,8093.247579,7914.380243,7732.30536,7537.391634,7341.863747,7152.700585,6995.572501,6847.386329,6688.359391,6533.568046,6379.717136,6228.461212,6085.611493,5955.883708,5836.194476,5719.311554,5603.037557,5486.946922,5373.156864,5265.429615,5165.090918,5072.656683,4988.484376,4913.032477,4842.180574,4773.195523,4711.390806,4658.474593,4609.759467,4562.775833,4517.382326,4473.79392,4432.45132,4374.214421,4297.566611,4219.743761,4157.065986,4109.763596,4062.697521,4015.401302,3968.286214,3920.393264,3872.090069,3823.612262,3776.33343,3734.725819,3698.734523,3664.58977,3632.886683,,
Vanuatu,VUT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,146683.4864,142533.3884,138467.7163,134484.5208,130565.348,126708.9875,122980.0526,119395.857,115920.5249,112534.0415,109215.6135,105974.8628,102817.191,99731.72167,96723.02395,93792.79296,90939.67971,88464.26044,86460.31472,84567.31135,82620.72954,80646.46204,78672.6353,76713.00132,74783.12893,72893.20417,71044.92881,69255.43482,67538.81794,65879.19074,64264.04812,62710.47202,61231.73763,59831.15648,58509.98473,57265.24114,56081.16066,54930.56776,53682.34012,52347.52475,51056.09533,49814.19306,48611.88755,47447.33346,46312.80595,45192.42936,44073.0555,42968.06184,41973.07008,41072.14733,40179.5221,39295.5101,38426.06824,37579.71597,36752.95034,35905.74025,35055.86152,34248.33467,33460.70709,32693.84179,,
World,WLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,13680.2345,13438.88302,13150.68414,12872.78522,12604.02693,12333.53908,12074.18154,11819.80156,11567.93212,11320.27124,11075.39583,10848.20077,10628.12135,10418.02369,10219.76514,10032.62435,9853.185334,9676.926515,9501.840035,9329.952255,9161.352405,8992.691453,8827.615635,8669.00625,8513.067856,8358.63061,8205.936179,8057.32396,7913.124563,7771.174261,7637.630776,7983.275343,7784.110836,7663.14671,7548.876527,7437.262417,7329.266443,7224.496363,7124.010538,7027.586358,6934.160363,6844.03241,6756.386717,6669.714165,6585.679055,6496.719563,6415.766711,6335.475526,6257.141412,6182.038747,6107.772839,5995.778395,5921.686909,5850.105717,5781.044974,5713.951436,5649.499405,5588.816912,5530.824064,5474.759721,5429.478134,,
Samoa,WSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,371.3375508,363.1822443,355.2617222,347.2218778,338.9506057,330.630872,322.2616507,313.8767606,305.4163851,297.2281774,289.3573539,281.4987745,273.6942309,265.931076,258.1883196,250.4737233,242.8244788,235.2523126,227.6621676,220.048331,212.4998052,205.0579797,197.7122062,190.4658768,183.3448651,176.4551669,169.7667696,163.300753,157.1365353,151.2111799,145.5281184,140.0981247,134.9274996,130.037828,125.447594,121.2948958,117.489511,113.84574,110.3554391,107.0110534,103.826003,100.7915206,97.87299152,95.04340927,92.14533425,89.19817341,86.35549465,83.62555487,80.99438269,78.49180024,76.13413486,73.85616063,71.64068634,69.47589929,67.39543814,65.40220331,63.46151562,61.61035021,59.80962085,58.11562092,56.54246083,,
South Africa,ZAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2649.627825,2571.974821,2495.187296,2420.135397,2346.854639,2275.25658,2205.368438,2137.681275,2072.665813,2010.773437,1952.738242,1897.54478,1844.056764,1792.781079,1743.805404,1697.262218,1651.981242,1607.491657,1564.564732,1517.67394,1466.878473,1417.033675,1368.38584,1321.815131,1278.462448,1238.235553,1200.229651,1164.221529,1130.497375,1099.487197,1074.652409,1055.520645,1034.709993,1018.086049,1005.802357,992.8413919,981.0182172,969.1960086,958.6920359,949.9632515,941.8333796,932.9559721,923.7047124,914.445817,905.2327769,896.0308772,886.6268645,876.4619282,866.0600277,855.8756753,845.3595,832.9836692,819.3304786,805.8302104,789.7956011,782.4022232,777.3032719,764.3355439,751.8306783,739.7331357,728.4244538,,
Zambia,ZMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,24645.93745,23882.55975,23139.68609,22420.91665,21722.13757,21038.80821,20374.24076,19726.5196,19108.35917,18557.4348,18052.79655,17551.88804,17054.05817,16560.85205,16071.8673,15591.45868,15124.99811,14674.20162,14240.74458,13820.83544,13403.99904,12980.20907,12568.48807,12187.54227,11827.24611,11479.32912,11152.39258,10850.3891,10567.62648,10300.31585,10048.04771,9808.381886,9577.353309,9351.385783,9128.40467,8907.099947,8682.413447,8457.767268,8234.082015,8005.884824,7767.415305,7531.966954,7301.798728,7073.434421,6843.693038,6611.950168,6382.766213,6159.127904,5944.973121,5742.684486,5554.864468,5377.631427,5208.131413,5045.511838,4890.515565,4741.515569,4598.275819,4462.107665,4331.894644,4207.898519,4091.08385,,
